Account Number,Legal Name,Owner First Name,Owner Middle Initial,Owner Last Name,Suffix,Legal Entity Owner,Title,Has Website,Social Media Presence,Marketplace Usage,Payment Digital Adoption,Active Social Media Channels,Social Media Posting Frequency,Year Started Digital Adoption,POS (Point of Sales) Usage,Online Ads Usage,E-Wallet Acceptance,Business Size,Monthly Revenue,Number of Employees,Location Type,Formalization Status,Willingness to Develop
ACC00825,Kios Sejahtera,Bob,A,Smith,,CV Utama,CEO,Ya,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Small,15-30 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC00826,Usaha Jaya,Charlie,D,Martinez,Jr.,PT Abadi,President,Tidak,Ya,Ya,Tidak,WhatsApp,Tidak Pernah,<2015,Tidak,Ya,Ya,Small,15-30 Juta,3-5 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00827,UMKM Jaya,John,C,Brown,Sr.,Perorangan Utama,Director,Ya,Tidak,Ya,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Toko,Formal,Bersedia
ACC00828,Usaha Maju,David,B,Davis,,UD Sentosa,Owner,Tidak,Tidak,Ya,Ya,Tidak Ada,Tidak Pernah,Belum Mengadopsi,Ya,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC00829,Warung Berkah,Lucy,,Garcia,Jr.,CV Abadi,Director,Ya,Ya,Ya,Tidak,Tidak Ada,Tidak Pernah,<2015,Tidak,Tidak,Ya,Medium,15-30 Juta,>10 Orang,Rumah,Dalam Proses,Bersedia
ACC00830,Kios Mandiri,David,C,Davis,III,UD Makmur,Director,Ya,Tidak,Ya,Tidak,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Tidak,Medium,<5 Juta,1-2 Orang,Pasar,Informal,Tidak Bersedia
ACC00831,UMKM Mandiri,Charlie,A,Davis,Sr.,CV Makmur,Director,Ya,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,<2015,Ya,Ya,Tidak,Micro,>30 Juta,3-5 Orang,Pasar,Dalam Proses,Bersedia
ACC00832,Toko Sejahtera,David,D,Smith,,PT Abadi,Director,Tidak,Tidak,Tidak,Ya,WhatsApp,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Ya,Small,<5 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00833,UMKM Maju,Bob,A,Davis,Sr.,PT Makmur,Owner,Tidak,Ya,Tidak,Tidak,TikTok,Setiap Hari,2022-Sekarang,Ya,Ya,Tidak,Small,5-15 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC00834,Kios Jaya,Charlie,B,Martinez,Sr.,UD Utama,Director,Ya,Tidak,Ya,Ya,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,<5 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC00835,Toko Maju,Ella,,Miller,,Perorangan Abadi,CEO,Ya,Tidak,Tidak,Ya,TikTok,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Rumah,Informal,Bersedia
ACC00836,Kios Sejahtera,Alice,,Smith,III,UD Utama,CEO,Ya,Tidak,Tidak,Ya,WhatsApp,Jarang,<2015,Tidak,Tidak,Ya,Small,5-15 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC00837,Toko Maju,Jane,C,Miller,Sr.,UD Abadi,Owner,Ya,Tidak,Ya,Tidak,Tidak Ada,Setiap Hari,2022-Sekarang,Tidak,Ya,Ya,Small,15-30 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC00838,Kios Sejahtera,Bob,A,Johnson,Jr.,UD Bersama,President,Ya,Ya,Tidak,Tidak,WhatsApp,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,>30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC00839,Toko Mandiri,Jane,A,Miller,Jr.,UD Bersama,Director,Ya,Ya,Tidak,Ya,WhatsApp,Setiap Hari,2019-2021,Tidak,Tidak,Ya,Small,15-30 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC00840,Toko Mandiri,Eve,,Martinez,III,PT Makmur,President,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Online-Only,Informal,Tidak Bersedia
ACC00841,UMKM Berkah,David,A,Jones,,UD Bersama,Manager,Ya,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Seminggu,2019-2021,Tidak,Ya,Ya,Micro,15-30 Juta,6-10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00842,UMKM Sejahtera,Alice,B,Johnson,,PT Sentosa,Manager,Tidak,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Tidak,Small,>30 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC00843,Kios Jaya,Alice,D,Brown,III,Perorangan Sentosa,Director,Ya,Ya,Tidak,Tidak,Facebook,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC00844,Usaha Jaya,Eve,A,Garcia,III,PT Makmur,Owner,Ya,Ya,Ya,Ya,Tidak Ada,Tidak Pernah,<2015,Tidak,Ya,Tidak,Medium,5-15 Juta,>10 Orang,Pasar,Formal,Bersedia
ACC00845,Warung Maju,John,,Johnson,III,PT Utama,President,Tidak,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Online-Only,Dalam Proses,Bersedia
ACC00846,Warung Sejahtera,David,C,Williams,Sr.,UD Utama,Manager,Tidak,Ya,Ya,Ya,Facebook,Beberapa Kali Seminggu,<2015,Ya,Tidak,Ya,Micro,>30 Juta,6-10 Orang,Online-Only,Dalam Proses,Bersedia
ACC00847,UMKM Sejahtera,John,A,Rodriguez,,CV Makmur,Manager,Ya,Ya,Ya,Ya,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Micro,5-15 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC00848,Kios Berkah,Ella,C,Jones,,CV Utama,CEO,Ya,Tidak,Tidak,Ya,Instagram,Setiap Hari,2022-Sekarang,Ya,Tidak,Tidak,Medium,>30 Juta,6-10 Orang,Pasar,Dalam Proses,Bersedia
ACC00849,Kios Sejahtera,Ella,A,Rodriguez,,PT Makmur,Manager,Ya,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Pasar,Formal,Tidak Bersedia
ACC00850,Usaha Maju,Bob,A,Brown,Jr.,CV Abadi,CEO,Ya,Ya,Tidak,Ya,Tidak Ada,Tidak Pernah,2019-2021,Tidak,Ya,Ya,Micro,>30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC00851,Usaha Sejahtera,Charlie,,Miller,Jr.,CV Makmur,Director,Tidak,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Tidak,Medium,5-15 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC00852,UMKM Berkah,Jane,D,Martinez,Jr.,Perorangan Bersama,Owner,Tidak,Ya,Tidak,Ya,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Tidak,Small,5-15 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC00853,Kios Berkah,Lucy,,Garcia,III,CV Bersama,CEO,Tidak,Ya,Ya,Tidak,Facebook,Jarang,2019-2021,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC00854,UMKM Maju,Jane,B,Garcia,,PT Sentosa,Manager,Ya,Tidak,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Medium,<5 Juta,1-2 Orang,Rumah,Formal,Tidak Bersedia
ACC00855,UMKM Maju,Ella,D,Martinez,III,Perorangan Sentosa,Manager,Tidak,Tidak,Tidak,Ya,Instagram,Jarang,2015-2018,Tidak,Tidak,Ya,Micro,>30 Juta,6-10 Orang,Toko,Informal,Bersedia
ACC00856,Warung Maju,Bob,,Garcia,Jr.,PT Abadi,CEO,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,5-15 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC00857,Kios Jaya,Jane,D,Rodriguez,Sr.,CV Utama,Manager,Tidak,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,>30 Juta,3-5 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC00858,UMKM Berkah,Charlie,D,Williams,III,PT Makmur,Owner,Ya,Tidak,Ya,Ya,TikTok,Setiap Hari,2015-2018,Tidak,Ya,Ya,Medium,>30 Juta,6-10 Orang,Online-Only,Formal,Bersedia
ACC00859,Kios Sejahtera,David,C,Davis,Sr.,Perorangan Makmur,Owner,Tidak,Ya,Ya,Tidak,Facebook,Tidak Pernah,<2015,Tidak,Tidak,Tidak,Medium,15-30 Juta,3-5 Orang,Online-Only,Formal,Bersedia
ACC00860,Warung Maju,Tom,,Davis,Jr.,Perorangan Utama,CEO,Ya,Tidak,Tidak,Tidak,Tidak Ada,Tidak Pernah,<2015,Ya,Tidak,Ya,Medium,>30 Juta,>10 Orang,Rumah,Informal,Tidak Bersedia
ACC00861,Kios Mandiri,Tom,,Smith,Jr.,PT Sentosa,Owner,Tidak,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Ya,Tidak,Medium,5-15 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC00862,UMKM Sejahtera,Ella,A,Miller,III,PT Makmur,Director,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Sebulan,<2015,Ya,Ya,Tidak,Small,<5 Juta,3-5 Orang,Rumah,Formal,Tidak Bersedia
ACC00863,UMKM Jaya,David,B,Martinez,III,UD Utama,Director,Tidak,Tidak,Ya,Ya,Tidak Ada,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,6-10 Orang,Online-Only,Informal,Bersedia
ACC00864,Usaha Sejahtera,David,D,Martinez,Sr.,CV Sentosa,President,Ya,Ya,Ya,Ya,WhatsApp,Tidak Pernah,2015-2018,Ya,Tidak,Tidak,Micro,15-30 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC00865,Usaha Maju,Bob,,Williams,Sr.,PT Bersama,CEO,Tidak,Ya,Tidak,Ya,Facebook,Setiap Hari,2015-2018,Tidak,Ya,Ya,Small,5-15 Juta,1-2 Orang,Toko,Dalam Proses,Tidak Bersedia
ACC00866,UMKM Jaya,David,B,Williams,III,UD Abadi,President,Tidak,Ya,Ya,Ya,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Ya,Micro,>30 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC00867,UMKM Sejahtera,John,B,Miller,Sr.,CV Abadi,President,Ya,Ya,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,2019-2021,Ya,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00868,UMKM Berkah,Bob,A,Martinez,Jr.,Perorangan Sentosa,Owner,Tidak,Ya,Ya,Tidak,TikTok,Tidak Pernah,2015-2018,Tidak,Tidak,Ya,Small,<5 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC00869,Toko Berkah,Charlie,,Johnson,,UD Makmur,CEO,Tidak,Ya,Tidak,Tidak,Tidak Ada,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Medium,>30 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC00870,Warung Maju,Tom,C,Garcia,,CV Makmur,President,Tidak,Ya,Tidak,Ya,Facebook,Tidak Pernah,2019-2021,Tidak,Ya,Ya,Small,5-15 Juta,>10 Orang,Rumah,Informal,Tidak Bersedia
ACC00871,Kios Sejahtera,Charlie,B,Miller,Jr.,Perorangan Makmur,Director,Ya,Ya,Ya,Ya,TikTok,Setiap Hari,Belum Mengadopsi,Tidak,Ya,Tidak,Small,15-30 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC00872,Kios Maju,Bob,C,Martinez,Jr.,CV Bersama,President,Tidak,Ya,Ya,Ya,Tidak Ada,Jarang,2019-2021,Ya,Tidak,Tidak,Small,>30 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC00873,Usaha Berkah,David,C,Jones,Jr.,CV Makmur,Owner,Tidak,Ya,Ya,Tidak,TikTok,Beberapa Kali Sebulan,2019-2021,Tidak,Ya,Ya,Micro,>30 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC00874,Kios Jaya,Jane,A,Martinez,Jr.,CV Sentosa,CEO,Ya,Ya,Ya,Ya,Instagram,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Small,5-15 Juta,3-5 Orang,Pasar,Informal,Tidak Bersedia
ACC00875,UMKM Maju,Jane,,Smith,Sr.,Perorangan Utama,CEO,Tidak,Tidak,Ya,Tidak,Facebook,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,<5 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC00876,Toko Sejahtera,Bob,,Miller,Sr.,UD Makmur,CEO,Tidak,Tidak,Ya,Tidak,Instagram,Jarang,Belum Mengadopsi,Tidak,Tidak,Ya,Small,>30 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC00877,Warung Berkah,Bob,A,Smith,Jr.,Perorangan Sentosa,Owner,Tidak,Tidak,Ya,Tidak,TikTok,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Micro,15-30 Juta,1-2 Orang,Pasar,Informal,Bersedia
ACC00878,Toko Berkah,Charlie,C,Rodriguez,III,PT Bersama,Manager,Ya,Tidak,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,Belum Mengadopsi,Ya,Tidak,Tidak,Micro,5-15 Juta,6-10 Orang,Rumah,Informal,Bersedia
ACC00879,UMKM Jaya,John,,Williams,III,UD Makmur,Director,Tidak,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,<2015,Tidak,Tidak,Ya,Small,<5 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC00880,UMKM Mandiri,Tom,C,Davis,III,Perorangan Utama,CEO,Ya,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Pasar,Informal,Tidak Bersedia
ACC00881,Kios Berkah,Ella,D,Miller,Jr.,PT Sentosa,President,Ya,Tidak,Ya,Tidak,WhatsApp,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Micro,15-30 Juta,>10 Orang,Rumah,Informal,Bersedia
ACC00882,Warung Maju,Tom,,Johnson,,PT Utama,CEO,Tidak,Ya,Ya,Tidak,Instagram,Setiap Hari,Belum Mengadopsi,Tidak,Tidak,Ya,Small,>30 Juta,6-10 Orang,Online-Only,Formal,Tidak Bersedia
ACC00883,UMKM Berkah,Eve,,Smith,Sr.,Perorangan Makmur,Owner,Ya,Tidak,Ya,Tidak,Tidak Ada,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Micro,15-30 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC00884,Warung Sejahtera,Alice,D,Smith,Sr.,PT Makmur,CEO,Tidak,Ya,Tidak,Tidak,TikTok,Setiap Hari,2015-2018,Tidak,Tidak,Tidak,Medium,15-30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00885,Kios Sejahtera,Tom,D,Williams,Jr.,Perorangan Utama,Director,Ya,Ya,Tidak,Ya,TikTok,Tidak Pernah,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,5-15 Juta,3-5 Orang,Toko,Dalam Proses,Bersedia
ACC00886,Usaha Maju,Lucy,,Brown,,Perorangan Sentosa,CEO,Tidak,Ya,Ya,Ya,TikTok,Beberapa Kali Sebulan,<2015,Tidak,Ya,Ya,Small,>30 Juta,1-2 Orang,Online-Only,Formal,Bersedia
ACC00887,Warung Maju,Lucy,C,Garcia,III,Perorangan Bersama,Director,Tidak,Tidak,Ya,Ya,TikTok,Beberapa Kali Sebulan,2019-2021,Tidak,Tidak,Tidak,Medium,<5 Juta,3-5 Orang,Online-Only,Formal,Bersedia
ACC00888,Kios Jaya,Tom,C,Johnson,Sr.,PT Sentosa,Manager,Tidak,Ya,Ya,Tidak,Instagram,Jarang,<2015,Tidak,Tidak,Tidak,Small,<5 Juta,3-5 Orang,Pasar,Informal,Bersedia
ACC00889,UMKM Maju,John,C,Williams,Sr.,CV Utama,Director,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Sebulan,2022-Sekarang,Ya,Tidak,Ya,Medium,<5 Juta,>10 Orang,Pasar,Informal,Tidak Bersedia
ACC00890,Usaha Sejahtera,Charlie,A,Smith,III,Perorangan Bersama,President,Tidak,Ya,Tidak,Ya,TikTok,Setiap Hari,2022-Sekarang,Ya,Tidak,Ya,Small,15-30 Juta,>10 Orang,Toko,Informal,Bersedia
ACC00891,Toko Berkah,Charlie,B,Martinez,Jr.,UD Sentosa,President,Tidak,Tidak,Ya,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Ya,Micro,<5 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC00892,Kios Berkah,John,A,Jones,Jr.,CV Bersama,Manager,Ya,Ya,Tidak,Ya,TikTok,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Ya,Micro,>30 Juta,3-5 Orang,Online-Only,Informal,Tidak Bersedia
ACC00893,Warung Maju,John,,Garcia,Sr.,Perorangan Makmur,CEO,Tidak,Tidak,Ya,Tidak,Instagram,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Small,<5 Juta,>10 Orang,Rumah,Formal,Bersedia
ACC00894,Toko Berkah,Lucy,B,Martinez,Jr.,PT Abadi,President,Ya,Ya,Tidak,Ya,Facebook,Beberapa Kali Sebulan,Belum Mengadopsi,Tidak,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Rumah,Formal,Tidak Bersedia
ACC00895,UMKM Sejahtera,Bob,A,Miller,,Perorangan Utama,Owner,Ya,Ya,Tidak,Tidak,WhatsApp,Beberapa Kali Seminggu,2022-Sekarang,Tidak,Tidak,Tidak,Micro,>30 Juta,1-2 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00896,Warung Maju,Lucy,C,Martinez,Jr.,Perorangan Abadi,Manager,Ya,Ya,Ya,Tidak,Instagram,Beberapa Kali Sebulan,2022-Sekarang,Tidak,Tidak,Ya,Micro,<5 Juta,3-5 Orang,Toko,Informal,Bersedia
ACC00897,UMKM Sejahtera,Lucy,C,Johnson,,Perorangan Abadi,Director,Ya,Ya,Ya,Tidak,TikTok,Jarang,<2015,Ya,Tidak,Ya,Medium,>30 Juta,>10 Orang,Toko,Dalam Proses,Bersedia
ACC00898,Toko Maju,David,A,Garcia,Jr.,PT Bersama,Director,Ya,Tidak,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Tidak,Small,15-30 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC00899,Usaha Berkah,David,C,Davis,Sr.,Perorangan Utama,Director,Ya,Ya,Ya,Tidak,Tidak Ada,Jarang,<2015,Tidak,Tidak,Tidak,Medium,15-30 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC00900,Warung Maju,Alice,,Brown,Sr.,UD Sentosa,Director,Tidak,Ya,Tidak,Ya,Facebook,Tidak Pernah,2019-2021,Ya,Tidak,Tidak,Small,<5 Juta,1-2 Orang,Toko,Formal,Tidak Bersedia
ACC00901,UMKM Berkah,Bob,,Jones,Jr.,UD Abadi,CEO,Ya,Ya,Ya,Tidak,Instagram,Beberapa Kali Seminggu,2019-2021,Tidak,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00902,Toko Mandiri,Tom,,Martinez,Jr.,PT Sentosa,CEO,Ya,Ya,Tidak,Tidak,Facebook,Jarang,2015-2018,Ya,Tidak,Ya,Medium,15-30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00903,UMKM Berkah,David,C,Jones,Jr.,UD Makmur,President,Tidak,Tidak,Ya,Ya,Facebook,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Micro,>30 Juta,>10 Orang,Pasar,Formal,Tidak Bersedia
ACC00904,Toko Sejahtera,Jane,,Brown,,Perorangan Makmur,CEO,Ya,Ya,Ya,Tidak,Tidak Ada,Jarang,Belum Mengadopsi,Ya,Tidak,Ya,Medium,>30 Juta,6-10 Orang,Pasar,Formal,Bersedia
ACC00905,UMKM Maju,Jane,C,Rodriguez,III,UD Abadi,Director,Ya,Ya,Ya,Ya,Instagram,Jarang,2019-2021,Tidak,Ya,Ya,Medium,<5 Juta,6-10 Orang,Toko,Informal,Tidak Bersedia
ACC00906,Toko Jaya,David,D,Garcia,,Perorangan Utama,Owner,Tidak,Tidak,Ya,Ya,Tidak Ada,Jarang,2019-2021,Tidak,Ya,Tidak,Micro,15-30 Juta,3-5 Orang,Rumah,Informal,Tidak Bersedia
ACC00907,Warung Maju,John,C,Miller,Sr.,UD Makmur,President,Tidak,Tidak,Tidak,Ya,Instagram,Jarang,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,<5 Juta,>10 Orang,Online-Only,Dalam Proses,Tidak Bersedia
ACC00908,Usaha Sejahtera,David,D,Brown,,CV Utama,Manager,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Sebulan,2015-2018,Tidak,Tidak,Ya,Micro,5-15 Juta,>10 Orang,Pasar,Dalam Proses,Bersedia
ACC00909,UMKM Sejahtera,Alice,C,Brown,Jr.,PT Sentosa,Owner,Ya,Ya,Tidak,Tidak,Instagram,Setiap Hari,2022-Sekarang,Tidak,Tidak,Ya,Medium,>30 Juta,>10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00910,Kios Berkah,Ella,B,Davis,Sr.,UD Bersama,President,Tidak,Ya,Ya,Tidak,WhatsApp,Jarang,2015-2018,Tidak,Tidak,Tidak,Medium,5-15 Juta,3-5 Orang,Toko,Formal,Bersedia
ACC00911,UMKM Sejahtera,Bob,C,Garcia,III,UD Makmur,Owner,Ya,Ya,Tidak,Ya,Tidak Ada,Setiap Hari,2019-2021,Tidak,Tidak,Tidak,Small,15-30 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC00912,Kios Mandiri,David,B,Martinez,,Perorangan Utama,Director,Ya,Tidak,Ya,Tidak,WhatsApp,Tidak Pernah,2019-2021,Tidak,Tidak,Tidak,Small,>30 Juta,6-10 Orang,Rumah,Informal,Tidak Bersedia
ACC00913,UMKM Mandiri,Lucy,,Rodriguez,III,UD Makmur,Manager,Ya,Ya,Ya,Ya,Facebook,Tidak Pernah,2022-Sekarang,Tidak,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Toko,Informal,Tidak Bersedia
ACC00914,Warung Jaya,John,B,Jones,III,Perorangan Abadi,President,Tidak,Ya,Ya,Ya,Tidak Ada,Beberapa Kali Seminggu,2022-Sekarang,Ya,Tidak,Ya,Small,15-30 Juta,1-2 Orang,Rumah,Informal,Tidak Bersedia
ACC00915,UMKM Berkah,Alice,C,Martinez,,PT Makmur,Owner,Ya,Tidak,Ya,Tidak,Facebook,Jarang,2015-2018,Tidak,Ya,Tidak,Medium,5-15 Juta,>10 Orang,Online-Only,Informal,Bersedia
ACC00916,Usaha Sejahtera,David,A,Johnson,III,Perorangan Sentosa,Director,Tidak,Ya,Tidak,Tidak,Tidak Ada,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Ya,Small,5-15 Juta,6-10 Orang,Toko,Dalam Proses,Bersedia
ACC00917,Usaha Berkah,Tom,B,Brown,III,Perorangan Abadi,Director,Tidak,Tidak,Tidak,Tidak,Facebook,Beberapa Kali Seminggu,Belum Mengadopsi,Tidak,Tidak,Tidak,Medium,<5 Juta,6-10 Orang,Online-Only,Informal,Tidak Bersedia
ACC00918,UMKM Maju,Charlie,D,Rodriguez,Jr.,PT Makmur,Director,Ya,Ya,Ya,Ya,TikTok,Beberapa Kali Seminggu,<2015,Ya,Ya,Tidak,Micro,5-15 Juta,3-5 Orang,Pasar,Formal,Bersedia
ACC00919,Usaha Maju,Charlie,B,Davis,Sr.,Perorangan Bersama,Owner,Ya,Ya,Ya,Ya,Instagram,Beberapa Kali Seminggu,2015-2018,Ya,Tidak,Tidak,Small,>30 Juta,1-2 Orang,Online-Only,Informal,Bersedia
ACC00920,UMKM Berkah,Ella,C,Rodriguez,Sr.,CV Bersama,President,Tidak,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,2019-2021,Tidak,Ya,Ya,Micro,5-15 Juta,>10 Orang,Online-Only,Dalam Proses,Bersedia
ACC00921,Kios Berkah,David,D,Davis,Sr.,CV Abadi,Director,Ya,Ya,Ya,Tidak,Instagram,Jarang,<2015,Tidak,Tidak,Tidak,Micro,<5 Juta,>10 Orang,Toko,Formal,Bersedia
ACC00922,Warung Jaya,Alice,D,Smith,Sr.,CV Sentosa,Manager,Tidak,Ya,Ya,Ya,Facebook,Beberapa Kali Sebulan,2015-2018,Ya,Tidak,Tidak,Medium,5-15 Juta,1-2 Orang,Pasar,Formal,Bersedia
ACC00923,Warung Mandiri,Lucy,B,Johnson,III,Perorangan Abadi,Owner,Tidak,Ya,Tidak,Ya,Tidak Ada,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Tidak,Tidak,Medium,15-30 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC00924,Usaha Berkah,David,A,Rodriguez,Sr.,PT Sentosa,CEO,Ya,Ya,Tidak,Ya,Instagram,Jarang,2022-Sekarang,Tidak,Tidak,Ya,Small,<5 Juta,1-2 Orang,Toko,Informal,Bersedia
ACC00925,UMKM Sejahtera,Charlie,C,Rodriguez,III,UD Utama,Owner,Tidak,Ya,Ya,Tidak,Instagram,Tidak Pernah,2019-2021,Tidak,Ya,Tidak,Micro,5-15 Juta,1-2 Orang,Toko,Formal,Bersedia
ACC00926,Toko Jaya,Lucy,B,Johnson,,Perorangan Abadi,Director,Tidak,Ya,Tidak,Ya,WhatsApp,Beberapa Kali Sebulan,<2015,Tidak,Tidak,Ya,Medium,>30 Juta,>10 Orang,Toko,Formal,Bersedia
ACC00927,Usaha Berkah,Bob,A,Johnson,,Perorangan Sentosa,Owner,Tidak,Tidak,Tidak,Tidak,Instagram,Tidak Pernah,2022-Sekarang,Ya,Tidak,Ya,Small,15-30 Juta,6-10 Orang,Pasar,Informal,Bersedia
ACC00928,Usaha Sejahtera,Charlie,B,Johnson,Jr.,Perorangan Sentosa,Manager,Ya,Ya,Ya,Ya,Instagram,Jarang,2019-2021,Tidak,Tidak,Ya,Medium,>30 Juta,1-2 Orang,Rumah,Informal,Bersedia
ACC00929,Kios Mandiri,Jane,A,Brown,,UD Utama,CEO,Ya,Tidak,Ya,Tidak,Instagram,Beberapa Kali Seminggu,Belum Mengadopsi,Ya,Ya,Ya,Small,>30 Juta,6-10 Orang,Rumah,Informal,Tidak Bersedia
